,Episode,CartPosition,CartVelocity,PoleAngle,PoleTipVelocity,Action,QValue,Reward
248,9.0,-0.07585646765881286,0.005165915690674788,-0.02837345448275014,-0.629872816344708,0.0,244.0,1.0
249,9.0,-0.07575314934499937,-0.18954885102250185,-0.0409709108096443,-0.34625890155488853,0.0,245.0,1.0
250,9.0,-0.0795441263654494,0.006131213558121268,-0.047896088840742077,-0.6515747573030357,1.0,246.0,1.0
251,9.0,-0.07942150209428697,-0.18829210819489375,-0.06092758398680279,-0.3743502880524418,0.0,247.0,1.0
252,9.0,-0.08318734425818484,0.007639994337330591,-0.06841458974785163,-0.6856047397956824,1.0,248.0,1.0
253,9.0,-0.08303454437143823,-0.18646882532015627,-0.08212668454376527,-0.415220849845341,0.0,249.0,1.0
254,9.0,-0.08676392087784135,-0.3803365841287695,-0.09043110154067209,-0.1495174708301038,0.0,250.0,1.0
255,9.0,-0.09437065256041674,-0.18404388395191423,-0.09342145095727417,-0.4693039337240086,1.0,251.0,1.0
256,9.0,-0.09805153023945502,0.012265041945534155,-0.10280752963175434,-0.7899092545587544,1.0,252.0,1.0
257,9.0,-0.09780622940054434,0.2086372297352822,-0.11860571472292943,-1.1130844542457186,1.0,253.0,1.0
258,9.0,-0.0936334848058387,0.4050999500257948,-0.1408674038078438,-1.4404965689737363,1.0,254.0,1.0
259,9.0,-0.08553148580532281,0.6016477938902427,-0.16967733518731853,-1.773676184257515,1.0,255.0,1.0
260,9.0,-0.07349852992751796,0.7982282902353842,-0.20515085887246884,-2.113958491949899,1.0,256.0,1.0
261,9.0,-0.05753396412281027,0.9947257075014764,-0.24743002871146683,-2.462416037386108,1.0,257.0,1.0
262,10.0,-0.018090847029257787,0.16758411519056793,-0.001778981291697714,-0.3198150164087612,1.0,258.0,1.0
263,10.0,-0.014739164725446428,-0.02751245522848003,-0.008175281619872937,-0.027693644081431656,0.0,259.0,1.0
264,10.0,-0.015289413830016028,-0.22251621866491736,-0.00872915450150157,0.2623987202638071,0.0,260.0,1.0
265,10.0,-0.019739738203314375,-0.4175124865874794,-0.003481180096225428,0.5523156396225213,0.0,261.0,1.0
266,10.0,-0.028089987935063964,-0.22234181965668684,0.007565132696224997,0.25853794824202514,1.0,262.0,1.0
267,10.0,-0.0325368243281977,-0.027328682673327775,0.0127358916610655,-0.0317492588436476,1.0,263.0,1.0
268,10.0,-0.03308339798166425,0.16760833601041575,0.012100906484192549,-0.3203868217471532,1.0,264.0,1.0
269,10.0,-0.029731231261455937,-0.0276838388084632,0.005693170049249484,-0.023912427334816022,0.0,265.0,1.0
270,10.0,-0.0302849080376252,0.16735600640524786,0.005214921502553163,-0.3147936709648811,1.0,266.0,1.0
271,10.0,-0.02693778790952024,0.36240328541862205,-0.0010809519167444591,-0.6058274312289746,1.0,267.0,1.0
272,10.0,-0.0196897222011478,0.1672964662386305,-0.013197500541323952,-0.3134851732410575,0.0,268.0,1.0
273,10.0,-0.01634379287637519,0.3626039127254848,-0.0194672040061451,-0.6103007827549556,1.0,269.0,1.0
274,10.0,-0.009091714621865494,0.5579924906392982,-0.031673219661244215,-0.9090511127606231,1.0,270.0,1.0
275,10.0,0.002068135190920471,0.36331323027018103,-0.04985424191645668,-0.626489055308179,0.0,271.0,1.0
276,10.0,0.009334399796324092,0.5590943224767343,-0.062384023022620264,-0.934446893072158,1.0,272.0,1.0
277,10.0,0.02051628624585878,0.7549998079667675,-0.08107296088406342,-1.2460625016166578,1.0,273.0,1.0
278,10.0,0.03561628240519413,0.5610058934271869,-0.10599421091639658,-0.9798367701893809,0.0,274.0,1.0
279,10.0,0.046836400273737866,0.7573766775189518,-0.1255909463201842,-1.3038438395737975,1.0,275.0,1.0
280,10.0,0.061983933824116905,0.9538475924423113,-0.15166782311166013,-1.6330557987673133,1.0,276.0,1.0
281,10.0,0.08106088567296313,0.7607969246178008,-0.1843289390870064,-1.391223578071162,0.0,277.0,1.0
282,10.0,0.09627682416531914,0.9576729066714926,-0.21215341064842963,-1.7354211188531232,1.0,278.0,1.0
283,11.0,-0.02220279396200944,0.16012489848548617,0.007523602767800434,-0.24741195585805564,1.0,279.0,1.0
284,11.0,-0.019000295992299715,-0.03510369025074328,0.002575363650639321,0.047634557504594555,0.0,280.0,1.0
285,11.0,-0.01970236979731458,-0.23026247537814956,0.003528054800731212,0.341128920479876,0.0,281.0,1.0
286,11.0,-0.02430761930487757,-0.4254344453492802,0.010350633210328732,0.6349222993939614,0.0,282.0,1.0
287,11.0,-0.032816308211863175,-0.6206992277619181,0.023049079198207957,0.9308468151216092,0.0,283.0,1.0
288,11.0,-0.04523029276710154,-0.8161245414484302,0.04166601550064014,1.230682752144384,0.0,284.0,1.0
289,11.0,-0.061552783596070144,-1.0117569669106607,0.06627967054352782,1.5361229698984942,0.0,285.0,1.0
290,11.0,-0.08178792293428336,-1.2076113490658076,0.0970021299414977,1.848731448002644,0.0,66.0,1.0
291,11.0,-0.10594014991559951,-1.4036582469115257,0.13397675890155059,2.1698932878825823,0.0,66.0,1.0
292,11.0,-0.13401331485383003,-1.210073948010489,0.17737462465920223,1.921390474206853,1.0,67.0,1.0
293,11.0,-0.1582147938140398,-1.0172465508627608,0.2158024341433393,1.6885626024255274,1.0,280.0,1.0
294,12.0,0.02664324243793705,-0.17918798465604213,-0.02828167159627482,0.309878127685889,0.0,280.0,1.0
295,12.0,0.023059482744816208,0.016325262210815372,-0.02208410904255704,0.008411832897465443,1.0,281.0,1.0
296,12.0,0.023385987989032516,0.21175685435372876,-0.02191587238460773,-0.29115627338998923,1.0,282.0,1.0
297,12.0,0.027621125076107093,0.01695414090021302,-0.027738997852407514,-0.005465124710662073,0.0,283.0,1.0
298,12.0,0.027960207894111352,0.21246270052194913,-0.027848300346620756,-0.3067693650994503,1.0,284.0,1.0
299,12.0,0.03220946190455033,0.40797018279485553,-0.03398368764860976,-0.6081032218208325,1.0,285.0,1.0
300,12.0,0.04036886556044744,0.21333941507759457,-0.046145752085026415,-0.32631491817067637,0.0,286.0,1.0
301,12.0,0.04463565386199933,0.018903804153503012,-0.05267205044843994,-0.04853401119658041,0.0,287.0,1.0
302,12.0,0.04501372994506939,-0.17542485773088035,-0.053642730672371554,0.22707630062290812,0.0,288.0,1.0
303,12.0,0.04150523279045178,0.020421040327753243,-0.04910120465991339,-0.08203338193244297,1.0,289.0,1.0
304,12.0,0.04191365359700685,0.2162112096874581,-0.05074187229856225,-0.3897946343236208,1.0,290.0,1.0
305,12.0,0.04623787779075601,0.021844790589323926,-0.05853776498503467,-0.11353196662430931,0.0,291.0,1.0
306,12.0,0.04667477360254249,0.21775454205387862,-0.06080840431752086,-0.42409352473726525,1.0,292.0,1.0
307,12.0,0.051029864443620065,0.02354434166511299,-0.06929027481226617,-0.15118330628575016,0.0,293.0,1.0
308,12.0,0.05150075127692232,-0.17052054054082164,-0.07231394093798117,0.11886045298870845,0.0,294.0,1.0
309,12.0,0.04809034046610589,0.025558995199035123,-0.06993673187820701,-0.19573193980047443,1.0,295.0,1.0
310,12.0,0.048601520370086596,0.22160801288023754,-0.0738513706742165,-0.5096312228651152,1.0,296.0,1.0
311,12.0,0.05303368062769134,0.41768844921006165,-0.0840439951315188,-0.8246427429283649,1.0,297.0,1.0
312,12.0,0.061387449611892575,0.22381041781338087,-0.10053684999008611,-0.5595320256726873,0.0,298.0,1.0
313,12.0,0.0658636579681602,0.030232645160391702,-0.11172749050353986,-0.30013966017170945,0.0,299.0,1.0
314,12.0,0.06646831087136804,0.2267550752745572,-0.11773028370697405,-0.6258649063018615,1.0,300.0,1.0
315,12.0,0.07100341237685918,0.4233065868366201,-0.13024758183301127,-0.9531841187449608,1.0,301.0,1.0
316,12.0,0.07946954411359158,0.6199176232299417,-0.1493112642079105,-1.2837872733940374,1.0,302.0,1.0
317,12.0,0.09186789657819042,0.4269785428958197,-0.17498700967579123,-1.0413332666391075,0.0,303.0,1.0
318,12.0,0.10040746743610682,0.23455780495616013,-0.19581367500857338,-0.8082939345573281,0.0,304.0,1.0
319,12.0,0.10509862353523002,0.042580615419482465,-0.21197955369971994,-0.5830332970776402,0.0,305.0,1.0
320,13.0,0.0011407602272401729,-0.18003585742299136,0.014308816219799635,0.33173221924040414,0.0,306.0,1.0
321,13.0,-0.0024599569212196545,0.014879528759725535,0.02094346060460772,0.04359571843132498,1.0,307.0,1.0
322,13.0,-0.0021623663460251436,0.2096949951158888,0.021815374973234217,-0.24240646743344485,1.0,308.0,1.0
323,13.0,0.0020315335562926325,0.4044986491955304,0.016967245624565322,-0.5281292079416688,1.0,309.0,1.0
324,13.0,0.01012150654020324,0.20914214118330574,0.006404661465731945,-0.230148494553915,0.0,310.0,1.0
325,13.0,0.014304349363869356,0.013929257137087703,0.0018016915746536452,0.06454778345497947,0.0,311.0,1.0
326,13.0,0.01458293450661111,0.20902533050325256,0.0030926472437532346,-0.22756615458309276,1.0,312.0,1.0
327,13.0,0.01876344111667616,0.013859319314019652,-0.001458675847908621,0.0660906990479887,0.0,313.0,1.0
328,13.0,0.019040627502956552,0.20900215345273543,-0.00013686186694884697,-0.22705209129813303,1.0,314.0,1.0
329,13.0,0.02322067057201126,0.013882158416578166,-0.004677903692911508,0.0655876611262261,0.0,315.0,1.0
330,13.0,0.023498313740342825,0.20907086447997278,-0.0033661504703869864,-0.22856749319044872,1.0,316.0,1.0
331,13.0,0.02767973102994228,0.4042407574762191,-0.007937500334195961,-0.5223103204577297,1.0,317.0,1.0
332,13.0,0.035764546179466665,0.5994735266956405,-0.018383706743350554,-0.8174838496079502,1.0,318.0,1.0
333,13.0,0.04775401671337948,0.404607998449234,-0.03473338373550956,-0.5306394538633493,0.0,319.0,1.0
334,13.0,0.055846176682364156,0.6002008782064369,-0.04534617281277655,-0.8340613794003149,1.0,320.0,1.0
335,13.0,0.0678501942464929,0.7959120768996453,-0.06202740040078285,-1.1406536083756154,1.0,321.0,1.0
336,13.0,0.08376843578448581,0.6016533420666317,-0.08484047256829516,-0.8680502338942064,0.0,322.0,1.0
337,13.0,0.09580150262581845,0.7978208362875632,-0.10220147724617928,-1.1861563006197104,1.0,323.0,1.0
338,13.0,0.11175791935156972,0.9941087812136837,-0.1259246032585735,-1.5090468180913201,1.0,324.0,1.0
339,13.0,0.1316400949758434,1.1905119408363416,-0.15610553962039989,-1.8382429362425152,1.0,325.0,1.0
340,13.0,0.15545033379257023,0.9974215392376564,-0.1928703983452502,-1.5978380827279621,0.0,326.0,1.0
341,13.0,0.17539876457732337,0.8050372978771905,-0.22482715999980943,-1.3709654733643117,0.0,327.0,1.0
342,14.0,-0.03898497089284744,0.18539640829714532,0.040782177166444514,-0.2902176579784085,1.0,328.0,1.0
343,14.0,-0.03527704272690454,0.37991382295357967,0.034977824006876344,-0.5697645378393916,1.0,329.0,1.0
344,14.0,-0.027678766267832944,0.5745282108454886,0.02358253325008851,-0.8512261789180253,1.0,330.0,1.0
345,14.0,-0.016188202050923174,0.7693208234637587,0.006558009671728003,-1.1364012310869658,1.0,331.0,1.0
346,14.0,-0.0008017855816479982,0.9643563746203272,-0.016170014950011313,-1.427020225828719,1.0,332.0,1.0
347,14.0,0.018485341910758547,1.1596743267452254,-0.044710419466585695,-1.7247126298300208,1.0,333.0,1.0
348,14.0,0.041678828445663056,0.9650914667696888,-0.07920467206318611,-1.446270507061429,0.0,334.0,1.0
349,14.0,0.06098065778105684,0.7710281135460773,-0.1081300822044147,-1.1793499089201087,0.0,335.0,1.0
350,14.0,0.07640122005197839,0.9673749832739007,-0.13171708038281688,-1.5038784390538362,1.0,336.0,1.0
351,14.0,0.0957487197174564,0.7740744549647106,-0.1617946491638936,-1.2550521901869467,0.0,337.0,1.0
352,14.0,0.11123020881675061,0.5813509782754624,-0.18689569296763253,-1.0171028582209107,0.0,338.0,1.0
353,14.0,0.12285722838225986,0.778405967006697,-0.20723775013205076,-1.3621660093784307,1.0,339.0,1.0
354,14.0,0.1384253477223938,0.5863940781656546,-0.23448107031961937,-1.1408036107896333,0.0,340.0,1.0
355,15.0,0.004998574434895058,0.1486643856335477,-0.008293921027350697,-0.3068341781306013,1.0,341.0,1.0
356,15.0,0.007971862147566011,-0.046338404376533276,-0.014430604589962724,-0.016778438437518917,0.0,342.0,1.0
357,15.0,0.007045094060035346,0.14898749411540432,-0.014766173358713103,-0.31397923086479257,1.0,343.0,1.0
358,15.0,0.010024843942343433,0.3443166468702541,-0.021045757976008952,-0.6112821156273831,1.0,344.0,1.0
359,15.0,0.016911176879748514,0.5397263321233312,-0.033271400288556616,-0.9105187282770554,1.0,345.0,1.0
360,15.0,0.027705703522215137,0.7352823521218715,-0.051481774854097724,-1.2134704019749547,1.0,346.0,1.0
361,15.0,0.04241135056465257,0.931029469982159,-0.07575118289359682,-1.5218310193620475,1.0,347.0,1.0
362,15.0,0.06103193996429575,1.1269805410108675,-0.10618780328083777,-1.8371642727611508,1.0,348.0,1.0
363,15.0,0.0835715507845131,0.9331803493901247,-0.14293108873606078,-1.5792619689275371,0.0,349.0,1.0
364,15.0,0.1022351577723156,0.7400206122061275,-0.1745163281146115,-1.33435572323161,0.0,350.0,1.0
365,15.0,0.11703557001643815,0.9368590461850083,-0.20120344257924372,-1.6761763567650232,1.0,351.0,1.0
366,15.0,0.1357727509401383,0.7445595808109828,-0.23472696971454418,-1.4523016078342577,0.0,352.0,1.0
367,16.0,-0.008502260634991717,-0.21830665046266162,-0.01284797878865222,0.30513858365998286,0.0,353.0,1.0
368,16.0,-0.012868393644244948,-0.41324317582223735,-0.006745207115452562,0.5937420364760313,0.0,354.0,1.0
369,16.0,-0.021133257160689693,-0.6082700644493888,0.0051296336140680635,0.8842926386141682,0.0,355.0,1.0
370,16.0,-0.03329865844967747,-0.8034612916375442,0.022815486386351426,1.1785837330028164,0.0,356.0,1.0
371,16.0,-0.04936788428242836,-0.6086429370335695,0.046387161046407756,0.893139427858465,1.0,357.0,1.0
372,16.0,-0.06154074302309975,-0.8043623133892449,0.06424994960357705,1.2000356268692391,0.0,358.0,1.0
373,16.0,-0.07762798929088466,-1.0002538743234477,0.08825066214096183,1.5121431800965248,0.0,359.0,1.0
374,16.0,-0.09763306677735362,-1.1963268476011948,0.11849352574289233,1.8310201240100772,0.0,281.0,1.0
375,16.0,-0.12155960372937752,-1.3925449905046763,0.1551139282230939,2.1580391033664603,0.0,281.0,1.0
376,16.0,-0.14941050353947105,-1.1992477262871706,0.1982747102904231,1.9169951582376035,1.0,282.0,1.0
377,16.0,-0.17339545806521448,-1.3958748368932172,0.23661461345517515,2.2640688839030156,0.0,283.0,1.0
378,17.0,-0.04175105232079714,0.19501263559775595,-0.03428259550091739,-0.29911203723916024,1.0,358.0,1.0
379,17.0,-0.03785079960884202,0.3906060585477799,-0.0402648362457006,-0.6024068872469578,1.0,359.0,1.0
380,17.0,-0.030038678437886424,0.5862673923952817,-0.05231297399063975,-0.9074956705864548,1.0,360.0,1.0
381,17.0,-0.01831333058998079,0.7820570382322911,-0.07046288740236885,-1.216151375949151,1.0,361.0,1.0
382,17.0,-0.0026721898253349655,0.58791111141812,-0.09478591492135187,-0.9463540907671655,0.0,362.0,1.0
383,17.0,0.009086032403027435,0.3941846804114535,-0.11371299673669517,-0.6848941993508055,0.0,363.0,1.0
384,17.0,0.016969726011256507,0.590686373915547,-0.1274108807237113,-1.0111027407288864,1.0,364.0,1.0
385,17.0,0.02878345348956745,0.3974734975759162,-0.14763293553828902,-0.7609901743255705,0.0,365.0,1.0
386,17.0,0.03673292344108577,0.20466034989800744,-0.16285273902480044,-0.5181631601150416,0.0,366.0,1.0
387,17.0,0.04082613043904592,0.012160666508790274,-0.17321600222710126,-0.28090149911546813,0.0,367.0,1.0
388,17.0,0.04106934376922172,-0.1801218421544322,-0.17883403220941063,-0.04746505715974628,0.0,368.0,1.0
389,17.0,0.03746690692613308,-0.37228885707700166,-0.17978333335260555,0.18389097599492474,0.0,369.0,1.0
390,17.0,0.030021129784593047,-0.5644439750214577,-0.17610551383270706,0.414906028533889,0.0,370.0,1.0
391,17.0,0.018732250284163893,-0.3673204504901142,-0.1678073932620293,0.07228615259450227,1.0,371.0,1.0
392,17.0,0.011385841274361609,-0.5596889178603988,-0.16636167021013923,0.3076814966030816,0.0,372.0,1.0
393,17.0,0.00019206291715363408,-0.36263555183463864,-0.16020804027807758,-0.03250274457260527,1.0,373.0,1.0
394,17.0,-0.007060648119539139,-0.5551407122896581,-0.1608580951695297,0.2056572640413162,0.0,374.0,1.0
395,17.0,-0.0181634623653323,-0.7476405912591266,-0.15674494988870338,0.4435907897553336,0.0,375.0,1.0
396,17.0,-0.033116274190514834,-0.5506884718672492,-0.1478731340935967,0.10588982587988649,1.0,376.0,1.0
397,17.0,-0.04413004362785982,-0.353790938957382,-0.14575533757599898,-0.22954969857726837,1.0,377.0,1.0
398,17.0,-0.05120586240700746,-0.5465619485303248,-0.15034633154754434,0.013840238752795192,0.0,378.0,1.0
399,17.0,-0.062137101377613954,-0.7392437943984497,-0.15006952677248844,0.2555671314171582,0.0,379.0,1.0
400,17.0,-0.07692197726558295,-0.54233337511792,-0.14495818414414527,-0.08043381251900944,1.0,380.0,1.0
401,17.0,-0.08776864476794134,-0.7351119939261801,-0.14656686039452546,0.1632326977109933,0.0,381.0,1.0
402,17.0,-0.10247088464646495,-0.5382290889664183,-0.14330220644030559,-0.17186182294101554,1.0,382.0,1.0
403,17.0,-0.11323546642579331,-0.34137787953783216,-0.14673944289912588,-0.5060987902576186,1.0,383.0,1.0
404,17.0,-0.12006302401654995,-0.14452601615679672,-0.15686141870427825,-0.8411899957221314,1.0,384.0,1.0
405,17.0,-0.12295354433968587,0.052349434524813,-0.17368521861872088,-1.178805816996707,1.0,385.0,1.0
406,17.0,-0.12190655564918962,-0.14014505169449,-0.19726133495865503,-0.9452154284314903,0.0,386.0,1.0
407,17.0,-0.12470945668307942,-0.33214203017387955,-0.21616564352728485,-0.7204245069677735,0.0,387.0,1.0
408,18.0,0.020020752654446482,0.21599936040420814,0.0012256466318271181,-0.2643161275981965,1.0,388.0,1.0
409,18.0,0.024340739862530644,0.020859936624127412,-0.004060675920136812,0.02875312823624504,0.0,389.0,1.0
410,18.0,0.02475793859501319,-0.174203547129203,-0.003485613355411911,0.3201521061155702,0.0,390.0,1.0
411,18.0,0.021273867652429133,-0.36927568509282627,0.0029174287668994933,0.6117337672896141,0.0,391.0,1.0
412,18.0,0.013888353950572608,-0.5644382896036495,0.015152104112691777,0.9053341510685946,0.0,392.0,1.0
413,18.0,0.002599588158499618,-0.7597621141697734,0.03325878713406367,1.2027408039656637,0.0,393.0,1.0
414,18.0,-0.01259565412489585,-0.9552979434752276,0.057313603213376946,1.5056586252106465,0.0,394.0,1.0
415,18.0,-0.0317016129944004,-0.7609161318696314,0.08742677571758987,1.2314056387180172,1.0,395.0,1.0
416,18.0,-0.04691993563179303,-0.9570469472835332,0.11205488849195022,1.5501489827957806,0.0,396.0,1.0
417,18.0,-0.0660608745774637,-1.1533207904744662,0.14305786814786584,1.8755885639129362,0.0,284.0,1.0
418,18.0,-0.08912729038695302,-1.3496851657249238,0.18056963942612456,2.2090419341554735,0.0,284.0,1.0
419,18.0,-0.1161209937014515,-1.1566973628774215,0.22475047810923404,1.9770662077166916,1.0,285.0,1.0
420,19.0,-0.04726489893399261,0.1635876800500803,-0.005386941074240085,-0.3304716050896613,1.0,396.0,1.0
421,19.0,-0.04399314533299101,-0.03145717586484023,-0.01199637317603331,-0.039492319247586116,0.0,397.0,1.0
422,19.0,-0.04462228885028781,0.16383472977493813,-0.012786219560985032,-0.3359359483006296,1.0,398.0,1.0
423,19.0,-0.04134559425478904,0.35913629021252524,-0.019504938526997626,-0.632623388396307,1.0,399.0,1.0
424,19.0,-0.034162868450538536,0.1642918054218922,-0.032157406294923765,-0.34614634313739984,0.0,400.0,1.0
425,19.0,-0.030877032342100694,-0.030358314521620855,-0.03908033315767176,-0.0637747638939089,0.0,401.0,1.0
426,19.0,-0.031484198632533114,0.16530152616960947,-0.04035582843554994,-0.36852712758411077,1.0,402.0,1.0
427,19.0,-0.028178168109140925,-0.029224469098360933,-0.047726370987232154,-0.08883709856155342,0.0,403.0,1.0
428,19.0,-0.028762657491108144,0.16654793749996485,-0.04950311295846322,-0.3961875500114204,1.0,404.0,1.0
429,19.0,-0.025431698741108847,-0.027837976825495436,-0.05742686395869163,-0.11951384280240385,0.0,405.0,1.0
430,19.0,-0.025988458277618757,-0.22209212897034175,-0.059817140814739704,0.1545128327469249,0.0,406.0,1.0
431,19.0,-0.030430300857025593,-0.4163088646060138,-0.056726884159801205,0.42774114406978847,0.0,407.0,1.0
432,19.0,-0.03875647814914587,-0.6105834391354051,-0.04817206127840544,0.702015497988243,0.0,408.0,1.0
433,19.0,-0.050968146931853975,-0.8050057665878314,-0.03413175131864058,0.9791535707545848,0.0,409.0,1.0
434,19.0,-0.0670682622636106,-0.6094432790876221,-0.014548679903548887,0.6759479055562079,1.0,410.0,1.0
435,19.0,-0.07925712784536304,-0.8043600768172234,-0.001029721792424729,0.9640149990308576,0.0,411.0,1.0
